268 Thu Sep 25 11:52:31 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 09:20:35 EDT 2014 hour 30 Open:Active - 500 - - 5011 4473 538 0
279 Mon Oct 6 09:20:35 EDT 2014 week 30 Open:Active - 300 - - 31792 31157 628 7
279 Mon Oct 6 09:20:35 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 09:20:35 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 09:20:35 EDT 2014 forest 30 Open:Active - 100 - - 23 0 23 0
279 Mon Oct 6 09:20:35 EDT 2014 bhour 25 Open:Active - 200 - - 324 324 0 0
279 Mon Oct 6 09:20:35 EDT 2014 compbio-week 25 Open:Active - 1040 - - 270 0 270 0
279 Mon Oct 6 09:20:35 EDT 2014 bweek 20 Open:Active - 40 - - 131 130 1 0
279 Mon Oct 6 09:20:35 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 09:20:35 EDT 2014 interactive 10 Open:Active - 3 - - 82 0 82 0
279 Mon Oct 6 09:20:35 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 09:20:35 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 09:31:30 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 09:31:30 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 09:31:30 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 09:31:30 EDT 2014 care 50 Open:Active - - - - 10 6 4 0
279 Mon Oct 6 09:31:30 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 09:31:30 EDT 2014 priority 50 Open:Active - 10 - 1 853 836 17 0
279 Mon Oct 6 09:31:30 EDT 2014 gpu 50 Open:Active - - - - 13 13 0 0
279 Mon Oct 6 09:31:30 EDT 2014 genepattern 40 Open:Active - - - - 10 0 10 0
279 Mon Oct 6 09:31:30 EDT 2014 gsa 35 Open:Active - - - - 294 113 181 0
279 Mon Oct 6 09:31:30 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
279 Mon Oct 6 09:31:30 EDT 2014 regevlab 35 Open:Active - 80 - - 434 321 113 0
279 Mon Oct 6 09:31:30 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 09:31:31 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 09:31:31 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 09:31:31 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 09:31:31 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 09:31:31 EDT 2014 hour 30 Open:Active - 500 - - 4944 4391 553 0
279 Mon Oct 6 09:31:31 EDT 2014 week 30 Open:Active - 300 - - 31781 31153 621 7
279 Mon Oct 6 09:31:31 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 09:31:31 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 09:31:31 EDT 2014 forest 30 Open:Active - 100 - - 20 0 20 0
279 Mon Oct 6 09:31:31 EDT 2014 bhour 25 Open:Active - 200 - - 324 324 0 0
279 Mon Oct 6 09:31:31 EDT 2014 compbio-week 25 Open:Active - 1040 - - 270 0 270 0
279 Mon Oct 6 09:31:31 EDT 2014 bweek 20 Open:Active - 40 - - 102 101 1 0
279 Mon Oct 6 09:31:31 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 09:31:31 EDT 2014 interactive 10 Open:Active - 3 - - 82 0 82 0
279 Mon Oct 6 09:31:31 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 09:31:31 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 09:32:49 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 09:32:49 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 09:32:49 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 09:32:49 EDT 2014 care 50 Open:Active - - - - 10 6 4 0
279 Mon Oct 6 09:32:49 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 09:32:49 EDT 2014 priority 50 Open:Active - 10 - 1 853 836 17 0
279 Mon Oct 6 09:32:49 EDT 2014 gpu 50 Open:Active - - - - 13 13 0 0
279 Mon Oct 6 09:32:49 EDT 2014 genepattern 40 Open:Active - - - - 9 0 9 0
279 Mon Oct 6 09:32:49 EDT 2014 gsa 35 Open:Active - - - - 294 113 181 0
279 Mon Oct 6 09:32:49 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
279 Mon Oct 6 09:32:49 EDT 2014 regevlab 35 Open:Active - 80 - - 434 321 113 0
279 Mon Oct 6 09:32:50 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 09:32:50 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 09:32:50 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 09:32:50 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 09:32:50 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 09:32:50 EDT 2014 hour 30 Open:Active - 500 - - 4935 4382 553 0
279 Mon Oct 6 09:32:50 EDT 2014 week 30 Open:Active - 300 - - 31779 31152 620 7
279 Mon Oct 6 09:32:50 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 09:32:50 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 09:32:50 EDT 2014 forest 30 Open:Active - 100 - - 20 0 20 0
279 Mon Oct 6 09:32:50 EDT 2014 bhour 25 Open:Active - 200 - - 324 324 0 0
279 Mon Oct 6 09:32:50 EDT 2014 compbio-week 25 Open:Active - 1040 - - 270 0 270 0
279 Mon Oct 6 09:32:50 EDT 2014 bweek 20 Open:Active - 40 - - 102 101 1 0
279 Mon Oct 6 09:32:50 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 09:32:50 EDT 2014 interactive 10 Open:Active - 3 - - 83 0 83 0
279 Mon Oct 6 09:32:50 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 09:32:50 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 14:09:04 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 care 50 Open:Active - - - - 8 6 2 0
279 Mon Oct 6 14:09:04 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 priority 50 Open:Active - 10 - 1 734 698 36 0
279 Mon Oct 6 14:09:04 EDT 2014 gpu 50 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 14:09:04 EDT 2014 genepattern 40 Open:Active - - - - 83 30 53 0
279 Mon Oct 6 14:09:04 EDT 2014 gsa 35 Open:Active - - - - 207 24 183 0
279 Mon Oct 6 14:09:04 EDT 2014 neurolab 35 Open:Active - - - - 1 1 0 0
279 Mon Oct 6 14:09:04 EDT 2014 regevlab 35 Open:Active - 80 - - 360 229 131 0
279 Mon Oct 6 14:09:04 EDT 2014 birdseed 35 Open:Active - - - 10 3 0 3 0
279 Mon Oct 6 14:09:04 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 hour 30 Open:Active - 500 - - 3628 3377 251 0
279 Mon Oct 6 14:09:04 EDT 2014 week 30 Open:Active - 300 - - 32136 31172 955 9
279 Mon Oct 6 14:09:04 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 forest 30 Open:Active - 100 - - 92 0 92 0
279 Mon Oct 6 14:09:04 EDT 2014 bhour 25 Open:Active - 200 - - 1179 1167 12 0
279 Mon Oct 6 14:09:04 EDT 2014 compbio-week 25 Open:Active - 1040 - - 271 0 271 0
279 Mon Oct 6 14:09:04 EDT 2014 bweek 20 Open:Active - 40 - - 150 150 0 0
279 Mon Oct 6 14:09:04 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 14:09:04 EDT 2014 interactive 10 Open:Active - 3 - - 115 1 114 0
279 Mon Oct 6 14:09:05 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 14:09:05 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 14:09:12 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 care 50 Open:Active - - - - 8 6 2 0
279 Mon Oct 6 14:09:12 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 priority 50 Open:Active - 10 - 1 734 698 36 0
279 Mon Oct 6 14:09:12 EDT 2014 gpu 50 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 14:09:12 EDT 2014 genepattern 40 Open:Active - - - - 85 30 55 0
279 Mon Oct 6 14:09:12 EDT 2014 gsa 35 Open:Active - - - - 206 23 183 0
279 Mon Oct 6 14:09:12 EDT 2014 neurolab 35 Open:Active - - - - 1 1 0 0
279 Mon Oct 6 14:09:12 EDT 2014 regevlab 35 Open:Active - 80 - - 359 229 130 0
279 Mon Oct 6 14:09:12 EDT 2014 birdseed 35 Open:Active - - - 10 3 0 3 0
279 Mon Oct 6 14:09:12 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 hour 30 Open:Active - 500 - - 3628 3376 252 0
279 Mon Oct 6 14:09:12 EDT 2014 week 30 Open:Active - 300 - - 32134 31170 955 9
279 Mon Oct 6 14:09:12 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 forest 30 Open:Active - 100 - - 92 0 92 0
279 Mon Oct 6 14:09:12 EDT 2014 bhour 25 Open:Active - 200 - - 1179 1167 12 0
279 Mon Oct 6 14:09:12 EDT 2014 compbio-week 25 Open:Active - 1040 - - 271 0 271 0
279 Mon Oct 6 14:09:12 EDT 2014 bweek 20 Open:Active - 40 - - 150 150 0 0
279 Mon Oct 6 14:09:12 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 14:09:12 EDT 2014 interactive 10 Open:Active - 3 - - 116 1 115 0
279 Mon Oct 6 14:09:12 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 14:09:12 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 14:09:37 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 care 50 Open:Active - - - - 8 6 2 0
279 Mon Oct 6 14:09:37 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 priority 50 Open:Active - 10 - 1 734 698 36 0
279 Mon Oct 6 14:09:37 EDT 2014 gpu 50 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 14:09:37 EDT 2014 genepattern 40 Open:Active - - - - 83 30 53 0
279 Mon Oct 6 14:09:37 EDT 2014 gsa 35 Open:Active - - - - 206 23 183 0
279 Mon Oct 6 14:09:37 EDT 2014 neurolab 35 Open:Active - - - - 1 1 0 0
279 Mon Oct 6 14:09:37 EDT 2014 regevlab 35 Open:Active - 80 - - 359 229 130 0
279 Mon Oct 6 14:09:37 EDT 2014 birdseed 35 Open:Active - - - 10 3 0 3 0
279 Mon Oct 6 14:09:37 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 hour 30 Open:Active - 500 - - 3617 3372 245 0
279 Mon Oct 6 14:09:37 EDT 2014 week 30 Open:Active - 300 - - 32133 31170 954 9
279 Mon Oct 6 14:09:37 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 14:09:37 EDT 2014 forest 30 Open:Active - 100 - - 94 2 92 0
279 Mon Oct 6 14:09:37 EDT 2014 bhour 25 Open:Active - 200 - - 1179 1167 12 0
279 Mon Oct 6 14:09:38 EDT 2014 compbio-week 25 Open:Active - 1040 - - 271 0 271 0
279 Mon Oct 6 14:09:38 EDT 2014 bweek 20 Open:Active - 40 - - 150 150 0 0
279 Mon Oct 6 14:09:38 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 14:09:38 EDT 2014 interactive 10 Open:Active - 3 - - 115 1 114 0
279 Mon Oct 6 14:09:38 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 14:09:38 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 14:13:06 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 care 50 Open:Active - - - - 8 6 2 0
279 Mon Oct 6 14:13:06 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 priority 50 Open:Active - 10 - 1 734 698 36 0
279 Mon Oct 6 14:13:06 EDT 2014 gpu 50 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 14:13:06 EDT 2014 genepattern 40 Open:Active - - - - 84 31 53 0
279 Mon Oct 6 14:13:06 EDT 2014 gsa 35 Open:Active - - - - 204 23 181 0
279 Mon Oct 6 14:13:06 EDT 2014 neurolab 35 Open:Active - - - - 1 1 0 0
279 Mon Oct 6 14:13:06 EDT 2014 regevlab 35 Open:Active - 80 - - 357 229 128 0
279 Mon Oct 6 14:13:06 EDT 2014 birdseed 35 Open:Active - - - 10 3 0 3 0
279 Mon Oct 6 14:13:06 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 hour 30 Open:Active - 500 - - 3590 3364 226 0
279 Mon Oct 6 14:13:06 EDT 2014 week 30 Open:Active - 300 - - 32120 31170 941 9
279 Mon Oct 6 14:13:06 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 forest 30 Open:Active - 100 - - 92 0 92 0
279 Mon Oct 6 14:13:06 EDT 2014 bhour 25 Open:Active - 200 - - 1177 1167 10 0
279 Mon Oct 6 14:13:06 EDT 2014 compbio-week 25 Open:Active - 1040 - - 272 1 271 0
279 Mon Oct 6 14:13:06 EDT 2014 bweek 20 Open:Active - 40 - - 150 150 0 0
279 Mon Oct 6 14:13:06 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 14:13:06 EDT 2014 interactive 10 Open:Active - 3 - - 116 2 114 0
279 Mon Oct 6 14:13:06 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 14:13:06 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 17:23:02 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 care 50 Open:Active - - - - 170 65 105 0
279 Mon Oct 6 17:23:02 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 priority 50 Open:Active - 10 - 1 750 705 45 0
279 Mon Oct 6 17:23:02 EDT 2014 gpu 50 Open:Active - - - - 11 10 1 0
279 Mon Oct 6 17:23:02 EDT 2014 genepattern 40 Open:Active - - - - 50 5 45 0
279 Mon Oct 6 17:23:02 EDT 2014 gsa 35 Open:Active - - - - 114 0 114 0
279 Mon Oct 6 17:23:02 EDT 2014 neurolab 35 Open:Active - - - - 1 1 0 0
279 Mon Oct 6 17:23:02 EDT 2014 regevlab 35 Open:Active - 80 - - 461 328 133 0
279 Mon Oct 6 17:23:02 EDT 2014 birdseed 35 Open:Active - - - 10 9 1 8 0
279 Mon Oct 6 17:23:02 EDT 2014 rnai 35 Open:Active - - - 10 1 0 1 0
279 Mon Oct 6 17:23:02 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 hour 30 Open:Active - 500 - - 3449 3110 339 0
279 Mon Oct 6 17:23:02 EDT 2014 week 30 Open:Active - 300 - - 31986 31098 880 8
279 Mon Oct 6 17:23:02 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 forest 30 Open:Active - 100 - - 138 7 131 0
279 Mon Oct 6 17:23:02 EDT 2014 bhour 25 Open:Active - 200 - - 1387 1324 63 0
279 Mon Oct 6 17:23:02 EDT 2014 compbio-week 25 Open:Active - 1040 - - 720 0 720 0
279 Mon Oct 6 17:23:02 EDT 2014 bweek 20 Open:Active - 40 - - 149 149 0 0
279 Mon Oct 6 17:23:02 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 17:23:02 EDT 2014 interactive 10 Open:Active - 3 - - 121 0 121 0
279 Mon Oct 6 17:23:02 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 17:23:02 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 17:32:09 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 17:32:09 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 17:32:09 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 17:32:10 EDT 2014 care 50 Open:Active - - - - 161 54 107 0
279 Mon Oct 6 17:32:10 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 17:32:10 EDT 2014 priority 50 Open:Active - 10 - 1 747 704 43 0
279 Mon Oct 6 17:32:10 EDT 2014 gpu 50 Open:Active - - - - 10 9 1 0
279 Mon Oct 6 17:32:10 EDT 2014 genepattern 40 Open:Active - - - - 40 5 35 0
279 Mon Oct 6 17:32:10 EDT 2014 gsa 35 Open:Active - - - - 106 0 106 0
279 Mon Oct 6 17:32:10 EDT 2014 neurolab 35 Open:Active - - - - 1 1 0 0
279 Mon Oct 6 17:32:10 EDT 2014 regevlab 35 Open:Active - 80 - - 461 328 133 0
279 Mon Oct 6 17:32:10 EDT 2014 birdseed 35 Open:Active - - - 10 9 1 8 0
279 Mon Oct 6 17:32:10 EDT 2014 rnai 35 Open:Active - - - 10 1 0 1 0
279 Mon Oct 6 17:32:10 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 17:32:10 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 17:32:10 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 17:32:10 EDT 2014 hour 30 Open:Active - 500 - - 3339 3046 293 0
279 Mon Oct 6 17:32:10 EDT 2014 week 30 Open:Active - 300 - - 31994 31098 890 6
279 Mon Oct 6 17:32:10 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 17:32:10 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 17:32:10 EDT 2014 forest 30 Open:Active - 100 - - 143 7 136 0
279 Mon Oct 6 17:32:10 EDT 2014 bhour 25 Open:Active - 200 - - 1377 1318 59 0
279 Mon Oct 6 17:32:10 EDT 2014 compbio-week 25 Open:Active - 1040 - - 301 0 301 0
279 Mon Oct 6 17:32:10 EDT 2014 bweek 20 Open:Active - 40 - - 149 149 0 0
279 Mon Oct 6 17:32:10 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 17:32:10 EDT 2014 interactive 10 Open:Active - 3 - - 119 0 119 0
279 Mon Oct 6 17:32:10 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 17:32:10 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
279 Mon Oct 6 17:56:09 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 care 50 Open:Active - - - - 125 18 107 0
279 Mon Oct 6 17:56:09 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 priority 50 Open:Active - 10 - 1 735 698 37 0
279 Mon Oct 6 17:56:09 EDT 2014 gpu 50 Open:Active - - - - 10 9 1 0
279 Mon Oct 6 17:56:09 EDT 2014 genepattern 40 Open:Active - - - - 41 6 35 0
279 Mon Oct 6 17:56:09 EDT 2014 gsa 35 Open:Active - - - - 187 5 182 0
279 Mon Oct 6 17:56:09 EDT 2014 neurolab 35 Open:Active - - - - 1 1 0 0
279 Mon Oct 6 17:56:09 EDT 2014 regevlab 35 Open:Active - 80 - - 429 304 125 0
279 Mon Oct 6 17:56:09 EDT 2014 birdseed 35 Open:Active - - - 10 9 1 8 0
279 Mon Oct 6 17:56:09 EDT 2014 rnai 35 Open:Active - - - 10 1 0 1 0
279 Mon Oct 6 17:56:09 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 hour 30 Open:Active - 500 - - 3353 3112 241 0
279 Mon Oct 6 17:56:09 EDT 2014 week 30 Open:Active - 300 - - 31920 31094 823 3
279 Mon Oct 6 17:56:09 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 forest 30 Open:Active - 100 - - 138 3 135 0
279 Mon Oct 6 17:56:09 EDT 2014 bhour 25 Open:Active - 200 - - 1351 1306 45 0
279 Mon Oct 6 17:56:09 EDT 2014 compbio-week 25 Open:Active - 1040 - - 329 16 313 0
279 Mon Oct 6 17:56:09 EDT 2014 bweek 20 Open:Active - 40 - - 149 149 0 0
279 Mon Oct 6 17:56:09 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
279 Mon Oct 6 17:56:09 EDT 2014 interactive 10 Open:Active - 3 - - 115 0 115 0
279 Mon Oct 6 17:56:09 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
279 Mon Oct 6 17:56:09 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
280 Tue Oct 7 10:53:31 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
280 Tue Oct 7 10:53:31 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
280 Tue Oct 7 10:53:31 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
280 Tue Oct 7 10:53:31 EDT 2014 care 50 Open:Active - - - - 8 6 2 0
280 Tue Oct 7 10:53:31 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
280 Tue Oct 7 10:53:31 EDT 2014 priority 50 Open:Active - 10 - 1 693 668 25 0
280 Tue Oct 7 10:53:31 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
280 Tue Oct 7 10:53:31 EDT 2014 genepattern 40 Open:Active - - - - 29 1 28 0
280 Tue Oct 7 10:53:31 EDT 2014 gsa 35 Open:Active - - - - 71 0 71 0
280 Tue Oct 7 10:53:31 EDT 2014 neurolab 35 Open:Active - - - - 1 1 0 0
280 Tue Oct 7 10:53:31 EDT 2014 regevlab 35 Open:Active - 80 - - 378 258 120 0
280 Tue Oct 7 10:53:31 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
